arm,seed,eps,group,n,shrink_count,free_growth,median_unit_growth,v_rms,effective_v2_gate2,output_variance
LR_a0p1_qm05,3,0.1,far_FINAL_SELECTED,100,0,4.615696822185054,4.515866745338551,0.9237134360680597,0.04494951279980258,0.0726826638023738
LR_a0p1_qm05,3,0.2,ALL,100,0,4.615696822185054,4.515866745338551,0.9237134360680597,0.04494951279980258,0.0726826638023738
LR_a0p1_qm05,3,0.2,near_FINAL_SELECTED,1,0,10.272149416893066,10.272149416893066,0.7452515959739685,0.33202502740945083,0.9934851564871999
LR_a0p1_qm05,3,0.2,far_FINAL_SELECTED,99,0,4.58723768102807,4.502593429072679,0.9253405120233089,0.042049760126977836,0.06338162852272909
LR_a0p1_qm05,4,0.05,ALL,100,0,4.835004982399913,4.890072854463186,0.9196505368410314,0.047505494127765474,0.10028933785394338
LR_a0p1_qm05,4,0.05,near_FINAL_SELECTED,1,0,3.4476417431445965,3.4476417431445965,0.7215231657028198,0.3434304617566637,0.5559151660322252
LR_a0p1_qm05,4,0.05,far_FINAL_SELECTED,99,0,4.852760599035164,4.909100601524613,0.9214345168343085,0.04451635304060489,0.09568705676123347
LR_a0p1_qm05,4,0.1,ALL,100,0,4.835004982399913,4.890072854463186,0.9196505368410314,0.047505494127765474,0.10028933785394338
LR_a0p1_qm05,4,0.1,near_FINAL_SELECTED,1,0,3.4476417431445965,3.4476417431445965,0.7215231657028198,0.3434304617566637,0.5559151660322252
LR_a0p1_qm05,4,0.1,far_FINAL_SELECTED,99,0,4.852760599035164,4.909100601524613,0.9214345168343085,0.04451635304060489,0.09568705676123347
LR_a0p1_qm05,4,0.2,ALL,100,0,4.835004982399913,4.890072854463186,0.9196505368410314,0.047505494127765474,0.10028933785394338
LR_a0p1_qm05,4,0.2,near_FINAL_SELECTED,1,0,3.4476417431445965,3.4476417431445965,0.7215231657028198,0.3434304617566637,0.5559151660322252
LR_a0p1_qm05,4,0.2,far_FINAL_SELECTED,99,0,4.852760599035164,4.909100601524613,0.9214345168343085,0.04451635304060489,0.09568705676123347
LR_a0p1_qm05,5,0.05,ALL,100,0,4.301482843978031,4.3083748978051855,0.8934103197089226,0.03594060366121441,0.05683173937293875
LR_a0p1_qm05,5,0.05,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_qm05,5,0.05,far_FINAL_SELECTED,100,0,4.301482843978031,4.3083748978051855,0.8934103197089226,0.03594060366121441,0.05683173937293875
LR_a0p1_qm05,5,0.1,ALL,100,0,4.301482843978031,4.3083748978051855,0.8934103197089226,0.03594060366121441,0.05683173937293875
LR_a0p1_qm05,5,0.1,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_qm05,5,0.1,far_FINAL_SELECTED,100,0,4.301482843978031,4.3083748978051855,0.8934103197089226,0.03594060366121441,0.05683173937293875
LR_a0p1_qm05,5,0.2,ALL,100,0,4.301482843978031,4.3083748978051855,0.8934103197089226,0.03594060366121441,0.05683173937293875
LR_a0p1_qm05,5,0.2,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_qm05,5,0.2,far_FINAL_SELECTED,100,0,4.301482843978031,4.3083748978051855,0.8934103197089226,0.03594060366121441,0.05683173937293875
LR_a0p1_qm05,6,0.05,ALL,100,0,4.386796089769929,4.2192246989452755,0.8858667306448508,0.04038573508712694,0.058131087669457
LR_a0p1_qm05,6,0.05,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_qm05,6,0.05,far_FINAL_SELECTED,100,0,4.386796089769929,4.2192246989452755,0.8858667306448508,0.04038573508712694,0.058131087669457
LR_a0p1_qm05,6,0.1,ALL,100,0,4.386796089769929,4.2192246989452755,0.8858667306448508,0.04038573508712694,0.058131087669457
LR_a0p1_qm05,6,0.1,near_FINAL_SELECTED,1,0,4.486839948915759,4.486839948915759,0.6042503714561462,0.21827241009923626,0.44775904979298564
LR_a0p1_qm05,6,0.1,far_FINAL_SELECTED,99,0,4.385913700639112,4.212457893630197,0.8882559687440563,0.03858889998599451,0.05419545168841126
LR_a0p1_qm05,6,0.2,ALL,100,0,4.386796089769929,4.2192246989452755,0.8858667306448508,0.04038573508712694,0.058131087669457
LR_a0p1_qm05,6,0.2,near_FINAL_SELECTED,1,0,4.486839948915759,4.486839948915759,0.6042503714561462,0.21827241009923626,0.44775904979298564
LR_a0p1_qm05,6,0.2,far_FINAL_SELECTED,99,0,4.385913700639112,4.212457893630197,0.8882559687440563,0.03858889998599451,0.05419545168841126
LR_a0p1_qm05,7,0.05,ALL,100,0,4.887220652991955,4.844536255844634,0.8762693763382801,0.051012985893807636,0.09287902449056012
LR_a0p1_qm05,7,0.05,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_qm05,7,0.05,far_FINAL_SELECTED,100,0,4.887220652991955,4.844536255844634,0.8762693763382801,0.051012985893807636,0.09287902449056012
LR_a0p1_qm05,7,0.1,ALL,100,0,4.887220652991955,4.844536255844634,0.8762693763382801,0.051012985893807636,0.09287902449056012
LR_a0p1_qm05,7,0.1,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_qm05,7,0.1,far_FINAL_SELECTED,100,0,4.887220652991955,4.844536255844634,0.8762693763382801,0.051012985893807636,0.09287902449056012
LR_a0p1_qm05,7,0.2,ALL,100,0,4.887220652991955,4.844536255844634,0.8762693763382801,0.051012985893807636,0.09287902449056012
LR_a0p1_qm05,7,0.2,near_FINAL_SELECTED,2,0,4.651011059588418,4.662104668515337,0.5688925817818402,0.1936653524987819,0.6976733220956075
LR_a0p1_qm05,7,0.2,far_FINAL_SELECTED,98,0,4.895189431211225,4.869345866859009,0.881426976449211,0.04810171310595101,0.08053628372311021
LR_a0p1_qm05,8,0.05,ALL,100,0,4.703092914170645,4.678375699412607,0.8830950303679311,0.05586254945392526,0.15114561929921094
LR_a0p1_qm05,8,0.05,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_qm05,8,0.05,far_FINAL_SELECTED,100,0,4.703092914170645,4.678375699412607,0.8830950303679311,0.05586254945392526,0.15114561929921094
LR_a0p1_qm05,8,0.1,ALL,100,0,4.703092914170645,4.678375699412607,0.8830950303679311,0.05586254945392526,0.15114561929921094
LR_a0p1_qm05,8,0.1,near_FINAL_SELECTED,1,0,5.812110065347256,5.812110065347256,0.8698918223381042,0.42896099174477,1.9007694915230744
LR_a0p1_qm05,8,0.1,far_FINAL_SELECTED,99,0,4.686786078476854,4.677814777876209,0.8832273892069261,0.0520938783196743,0.1334726508929093
LR_a0p1_qm05,8,0.2,ALL,100,0,4.703092914170645,4.678375699412607,0.8830950303679311,0.05586254945392526,0.15114561929921094
LR_a0p1_qm05,8,0.2,near_FINAL_SELECTED,2,0,4.994635679620633,4.833123840754711,0.6204459833884706,0.21801625082084375,0.9566689128119578
LR_a0p1_qm05,8,0.2,far_FINAL_SELECTED,98,0,4.695599389765289,4.678375699412607,0.8876463767156422,0.05255329024235549,0.1347063684111957
LR_a0p1_qm05,9,0.05,ALL,100,0,4.391802043137108,4.42761672013062,0.9260053706328455,0.03867447069147497,0.0492635482040479
LR_a0p1_qm05,9,0.05,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_qm05,9,0.05,far_FINAL_SELECTED,100,0,4.391802043137108,4.42761672013062,0.9260053706328455,0.03867447069147497,0.0492635482040479
LR_a0p1_qm05,9,0.1,ALL,100,0,4.391802043137108,4.42761672013062,0.9260053706328455,0.03867447069147497,0.0492635482040479
LR_a0p1_qm05,9,0.1,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_qm05,9,0.1,far_FINAL_SELECTED,100,0,4.391802043137108,4.42761672013062,0.9260053706328455,0.03867447069147497,0.0492635482040479
LR_a0p1_qm05,9,0.2,ALL,100,0,4.391802043137108,4.42761672013062,0.9260053706328455,0.03867447069147497,0.0492635482040479
LR_a0p1_qm05,9,0.2,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_qm05,9,0.2,far_FINAL_SELECTED,100,0,4.391802043137108,4.42761672013062,0.9260053706328455,0.03867447069147497,0.0492635482040479
LR_a0p1_q0,0,0.05,ALL,100,0,5.254957303640837,5.308737851811218,0.9885533824081454,0.06425855041233963,0.13337599985129164
LR_a0p1_q0,0,0.05,near_FINAL_SELECTED,1,0,5.508560616852018,5.508560616852018,0.3331323564052582,0.05947682537695804,0.14640340532459578
LR_a0p1_q0,0,0.05,far_FINAL_SELECTED,99,0,5.252664857635896,5.289147897317181,0.9929692327426255,0.06430685066522228,0.13324440989701583
LR_a0p1_q0,0,0.1,ALL,100,0,5.254957303640837,5.308737851811218,0.9885533824081454,0.06425855041233963,0.13337599985129164
LR_a0p1_q0,0,0.1,near_FINAL_SELECTED,1,0,5.508560616852018,5.508560616852018,0.3331323564052582,0.05947682537695804,0.14640340532459578
LR_a0p1_q0,0,0.1,far_FINAL_SELECTED,99,0,5.252664857635896,5.289147897317181,0.9929692327426255,0.06430685066522228,0.13324440989701583
LR_a0p1_q0,0,0.2,ALL,100,0,5.254957303640837,5.308737851811218,0.9885533824081454,0.06425855041233963,0.13337599985129164
LR_a0p1_q0,0,0.2,near_FINAL_SELECTED,1,0,5.508560616852018,5.508560616852018,0.3331323564052582,0.05947682537695804,0.14640340532459578
LR_a0p1_q0,0,0.2,far_FINAL_SELECTED,99,0,5.252664857635896,5.289147897317181,0.9929692327426255,0.06430685066522228,0.13324440989701583
LR_a0p1_q0,1,0.05,ALL,100,0,5.484637314194098,5.4355899816605495,1.0308294940713476,0.06220191942645082,0.19885345176564154
LR_a0p1_q0,1,0.05,near_FINAL_SELECTED,1,0,6.011737571536095,6.011737571536095,1.519585371017456,1.1661155484041807,4.133916372390105
LR_a0p1_q0,1,0.05,far_FINAL_SELECTED,99,0,5.478540239448789,5.4266945891976475,1.0247039724529698,0.05105127670950405,0.15910534145630353
LR_a0p1_q0,1,0.1,ALL,100,0,5.484637314194098,5.4355899816605495,1.0308294940713476,0.06220191942645082,0.19885345176564154
LR_a0p1_q0,1,0.1,near_FINAL_SELECTED,1,0,6.011737571536095,6.011737571536095,1.519585371017456,1.1661155484041807,4.133916372390105
LR_a0p1_q0,1,0.1,far_FINAL_SELECTED,99,0,5.478540239448789,5.4266945891976475,1.0247039724529698,0.05105127670950405,0.15910534145630353
LR_a0p1_q0,1,0.2,ALL,100,0,5.484637314194098,5.4355899816605495,1.0308294940713476,0.06220191942645082,0.19885345176564154
LR_a0p1_q0,1,0.2,near_FINAL_SELECTED,1,0,6.011737571536095,6.011737571536095,1.519585371017456,1.1661155484041807,4.133916372390105
LR_a0p1_q0,1,0.2,far_FINAL_SELECTED,99,0,5.478540239448789,5.4266945891976475,1.0247039724529698,0.05105127670950405,0.15910534145630353
LR_a0p1_q0,2,0.05,ALL,100,0,5.004223829628658,4.917407030206416,1.0359074167653763,0.04205658790102466,0.08661553313372729
LR_a0p1_q0,2,0.05,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_q0,2,0.05,far_FINAL_SELECTED,100,0,5.004223829628658,4.917407030206416,1.0359074167653763,0.04205658790102466,0.08661553313372729
LR_a0p1_q0,2,0.1,ALL,100,0,5.004223829628658,4.917407030206416,1.0359074167653763,0.04205658790102466,0.08661553313372729
LR_a0p1_q0,2,0.1,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_q0,2,0.1,far_FINAL_SELECTED,100,0,5.004223829628658,4.917407030206416,1.0359074167653763,0.04205658790102466,0.08661553313372729
LR_a0p1_q0,2,0.2,ALL,100,0,5.004223829628658,4.917407030206416,1.0359074167653763,0.04205658790102466,0.08661553313372729
LR_a0p1_q0,2,0.2,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_q0,2,0.2,far_FINAL_SELECTED,100,0,5.004223829628658,4.917407030206416,1.0359074167653763,0.04205658790102466,0.08661553313372729
LR_a0p1_q0,3,0.05,ALL,100,0,5.285892786212182,5.261401594132089,0.9893717552232578,0.021650700966284152,0.05805163012120341
LR_a0p1_q0,3,0.05,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_q0,3,0.05,far_FINAL_SELECTED,100,0,5.285892786212182,5.261401594132089,0.9893717552232578,0.021650700966284152,0.05805163012120341
LR_a0p1_q0,3,0.1,ALL,100,0,5.285892786212182,5.261401594132089,0.9893717552232578,0.021650700966284152,0.05805163012120341
LR_a0p1_q0,3,0.1,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_q0,3,0.1,far_FINAL_SELECTED,100,0,5.285892786212182,5.261401594132089,0.9893717552232578,0.021650700966284152,0.05805163012120341
LR_a0p1_q0,3,0.2,ALL,100,0,5.285892786212182,5.261401594132089,0.9893717552232578,0.021650700966284152,0.05805163012120341
LR_a0p1_q0,3,0.2,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_q0,3,0.2,far_FINAL_SELECTED,100,0,5.285892786212182,5.261401594132089,0.9893717552232578,0.021650700966284152,0.05805163012120341
LR_a0p1_q0,4,0.05,ALL,100,0,5.667260389390897,5.731477848097457,1.10272385225529,0.04403860687780911,0.15367270615392387
LR_a0p1_q0,4,0.05,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_q0,4,0.05,far_FINAL_SELECTED,100,0,5.667260389390897,5.731477848097457,1.10272385225529,0.04403860687780911,0.15367270615392387
LR_a0p1_q0,4,0.1,ALL,100,0,5.667260389390897,5.731477848097457,1.10272385225529,0.04403860687780911,0.15367270615392387
LR_a0p1_q0,4,0.1,near_FINAL_SELECTED,1,0,5.754816571253479,5.754816571253479,0.48446258902549744,0.11126436507835684,0.5107855843597059
LR_a0p1_q0,4,0.1,far_FINAL_SELECTED,99,0,5.665857010826488,5.730035186456187,1.10720909230001,0.043359558815177314,0.15006550536396646
LR_a0p1_q0,4,0.2,ALL,100,0,5.667260389390897,5.731477848097457,1.10272385225529,0.04403860687780911,0.15367270615392387
LR_a0p1_q0,4,0.2,near_FINAL_SELECTED,1,0,5.754816571253479,5.754816571253479,0.48446258902549744,0.11126436507835684,0.5107855843597059
LR_a0p1_q0,4,0.2,far_FINAL_SELECTED,99,0,5.665857010826488,5.730035186456187,1.10720909230001,0.043359558815177314,0.15006550536396646
LR_a0p1_q0,5,0.05,ALL,100,0,4.809683455621646,4.707053048997355,1.0092803274141884,0.050072766213857686,0.11079871300021514
LR_a0p1_q0,5,0.05,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_q0,5,0.05,far_FINAL_SELECTED,100,0,4.809683455621646,4.707053048997355,1.0092803274141884,0.050072766213857686,0.11079871300021514
LR_a0p1_q0,5,0.1,ALL,100,0,4.809683455621646,4.707053048997355,1.0092803274141884,0.050072766213857686,0.11079871300021514
LR_a0p1_q0,5,0.1,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_q0,5,0.1,far_FINAL_SELECTED,100,0,4.809683455621646,4.707053048997355,1.0092803274141884,0.050072766213857686,0.11079871300021514
LR_a0p1_q0,5,0.2,ALL,100,0,4.809683455621646,4.707053048997355,1.0092803274141884,0.050072766213857686,0.11079871300021514
LR_a0p1_q0,5,0.2,near_FINAL_SELECTED,1,0,6.091641217162966,6.091641217162966,1.3440539836883545,0.9122729610896102,2.2491146185501245
LR_a0p1_q0,5,0.2,far_FINAL_SELECTED,99,0,4.798437099675955,4.664622205182999,1.0053302227438645,0.04136367333632484,0.08919956243910494
LR_a0p1_q0,6,0.05,ALL,100,0,5.056305359974724,4.985538102044998,1.054417220948509,0.047124346505616296,0.09677375893232222
LR_a0p1_q0,6,0.05,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_q0,6,0.05,far_FINAL_SELECTED,100,0,5.056305359974724,4.985538102044998,1.054417220948509,0.047124346505616296,0.09677375893232222
LR_a0p1_q0,6,0.1,ALL,100,0,5.056305359974724,4.985538102044998,1.054417220948509,0.047124346505616296,0.09677375893232222
LR_a0p1_q0,6,0.1,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_q0,6,0.1,far_FINAL_SELECTED,100,0,5.056305359974724,4.985538102044998,1.054417220948509,0.047124346505616296,0.09677375893232222
LR_a0p1_q0,6,0.2,ALL,100,0,5.056305359974724,4.985538102044998,1.054417220948509,0.047124346505616296,0.09677375893232222
LR_a0p1_q0,6,0.2,near_FINAL_SELECTED,1,0,3.4327659247275246,3.4327659247275246,0.8072782158851624,0.369431370552098,0.43620399349722816
LR_a0p1_q0,6,0.2,far_FINAL_SELECTED,99,0,5.071001234218608,5.006277032877998,1.0566187230564696,0.04386872000009627,0.09334517070439388
LR_a0p1_q0,7,0.05,ALL,100,0,5.939287394746088,6.0154103826500585,1.0717268714494612,0.06534562114433368,0.24165418906244482
LR_a0p1_q0,7,0.05,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_q0,7,0.05,far_FINAL_SELECTED,100,0,5.939287394746088,6.0154103826500585,1.0717268714494612,0.06534562114433368,0.24165418906244482
LR_a0p1_q0,7,0.1,ALL,100,0,5.939287394746088,6.0154103826500585,1.0717268714494612,0.06534562114433368,0.24165418906244482
LR_a0p1_q0,7,0.1,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_q0,7,0.1,far_FINAL_SELECTED,100,0,5.939287394746088,6.0154103826500585,1.0717268714494612,0.06534562114433368,0.24165418906244482
LR_a0p1_q0,7,0.2,ALL,100,0,5.939287394746088,6.0154103826500585,1.0717268714494612,0.06534562114433368,0.24165418906244482
LR_a0p1_q0,7,0.2,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_q0,7,0.2,far_FINAL_SELECTED,100,0,5.939287394746088,6.0154103826500585,1.0717268714494612,0.06534562114433368,0.24165418906244482
LR_a0p1_q0,8,0.05,ALL,100,0,5.373539738563639,5.445524564227483,1.0833900211046987,0.04343492506726878,0.10227709590833232
LR_a0p1_q0,8,0.05,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_q0,8,0.05,far_FINAL_SELECTED,100,0,5.373539738563639,5.445524564227483,1.0833900211046987,0.04343492506726878,0.10227709590833232
LR_a0p1_q0,8,0.1,ALL,100,0,5.373539738563639,5.445524564227483,1.0833900211046987,0.04343492506726878,0.10227709590833232
LR_a0p1_q0,8,0.1,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_q0,8,0.1,far_FINAL_SELECTED,100,0,5.373539738563639,5.445524564227483,1.0833900211046987,0.04343492506726878,0.10227709590833232
LR_a0p1_q0,8,0.2,ALL,100,0,5.373539738563639,5.445524564227483,1.0833900211046987,0.04343492506726878,0.10227709590833232
LR_a0p1_q0,8,0.2,near_FINAL_SELECTED,0,0,,,,,
LR_a0p1_q0,8,0.2,far_FINAL_SELECTED,100,0,5.373539738563639,5.445524564227483,1.0833900211046987,0.04343492506726878,0.10227709590833232
LR_a0p1_q0,9,0.05,ALL,100,0,5.170983182401938,5.198483489162415,1.0581035478874201,0.0532317302954351,0.12899065883488384
LR_a0p1_q0,9,0.05,near_FINAL_SELECTED,1,0,4.820563493586673,4.820563493586673,0.7951036691665649,0.33881424490576895,0.6932465235736008
LR_a0p1_q0,9,0.05,far_FINAL_SELECTED,99,0,5.1742326105142835,5.208435140857484,1.0604274055441112,0.05034705843068425,0.12329110464560386
LR_a0p1_q0,9,0.1,ALL,100,0,5.170983182401938,5.198483489162415,1.0581035478874201,0.0532317302954351,0.12899065883488384
LR_a0p1_q0,9,0.1,near_FINAL_SELECTED,1,0,4.820563493586673,4.820563493586673,0.7951036691665649,0.33881424490576895,0.6932465235736008
LR_a0p1_q0,9,0.1,far_FINAL_SELECTED,99,0,5.1742326105142835,5.208435140857484,1.0604274055441112,0.05034705843068425,0.12329110464560386
LR_a0p1_q0,9,0.2,ALL,100,0,5.170983182401938,5.198483489162415,1.0581035478874201,0.0532317302954351,0.12899065883488384
LR_a0p1_q0,9,0.2,near_FINAL_SELECTED,1,0,4.820563493586673,4.820563493586673,0.7951036691665649,0.33881424490576895,0.6932465235736008
LR_a0p1_q0,9,0.2,far_FINAL_SELECTED,99,0,5.1742326105142835,5.208435140857484,1.0604274055441112,0.05034705843068425,0.12329110464560386
LR_a0p1_qp05,0,0.05,ALL,100,4,2.932789454148282,2.165487448266745,0.3484852374057306,0.008029064336934118,0.027193787368014623
LR_a0p1_qp05,0,0.05,near_FINAL_SELECTED,11,0,2.5845898971770893,1.7676379106618854,0.3054213801426861,0.000932822194482632,0.0011289939319013512
LR_a0p1_qp05,0,0.05,far_FINAL_SELECTED,89,4,2.9693060833498817,2.17202298927537,0.3534435996683753,0.008906127972518007,0.030415278691579183
LR_a0p1_qp05,0,0.1,ALL,100,4,2.932789454148282,2.165487448266745,0.3484852374057306,0.008029064336934118,0.027193787368014623
LR_a0p1_qp05,0,0.1,near_FINAL_SELECTED,17,0,2.4714062319283245,1.7676379106618854,0.26501953640653686,0.0007023535467713576,0.0008194117540327719
LR_a0p1_qp05,0,0.1,far_FINAL_SELECTED,83,4,3.0146954842288523,2.240535493946345,0.36322177896762203,0.009529715944557815,0.03259576791545668
LR_a0p1_qp05,0,0.2,ALL,100,4,2.932789454148282,2.165487448266745,0.3484852374057306,0.008029064336934118,0.027193787368014623
LR_a0p1_qp05,0,0.2,near_FINAL_SELECTED,34,1,2.4836107471735662,2.0723030821711172,0.24830084690390603,0.0006165331057319701,0.0006032250931256181
LR_a0p1_qp05,0,0.2,far_FINAL_SELECTED,66,3,3.1426313947239004,2.2493874054487035,0.3901822322788718,0.011847641031795829,0.0408919558126544
LR_a0p1_qp05,1,0.05,ALL,100,6,2.70163737345637,2.1019861835936977,0.30166811920525016,0.000910036541448331,0.0032093429674493056
LR_a0p1_qp05,1,0.05,near_FINAL_SELECTED,13,1,2.290041050045682,2.003279992513799,0.16840578461056815,0.00028360508290301093,0.00037823964939568414
LR_a0p1_qp05,1,0.05,far_FINAL_SELECTED,87,5,2.7572815613320882,2.121544908207505,0.3168029738103012,0.0010036412421505054,0.0036323813942849047
LR_a0p1_qp05,1,0.1,ALL,100,6,2.70163737345637,2.1019861835936977,0.30166811920525016,0.000910036541448331,0.0032093429674493056
LR_a0p1_qp05,1,0.1,near_FINAL_SELECTED,20,1,2.3351425395109757,2.0619401890821383,0.14801080700241517,0.00021907198989506212,0.0002690182901897901
LR_a0p1_qp05,1,0.1,far_FINAL_SELECTED,80,5,2.780636507694336,2.1551687125131487,0.3290558735741769,0.001082777679336648,0.003944424136764185
LR_a0p1_qp05,1,0.2,ALL,100,6,2.70163737345637,2.1019861835936977,0.30166811920525016,0.000910036541448331,0.0032093429674493056
LR_a0p1_qp05,1,0.2,near_FINAL_SELECTED,35,2,2.2777147568969696,2.0310214790773164,0.1657152260974535,0.0002746153616053016,0.0003685565655066039
LR_a0p1_qp05,1,0.2,far_FINAL_SELECTED,65,4,2.8855347309328536,2.172630328329032,0.3538624602183246,0.0012521864075176541,0.004738997183879992
LR_a0p1_qp05,2,0.05,ALL,100,3,2.9170092535488146,2.211980946040919,0.33399320581206754,0.0062452364984125,0.009644814047495159
LR_a0p1_qp05,2,0.05,near_FINAL_SELECTED,2,0,1.545483683284644,1.5813074513205985,0.20133737128170037,0.00040536737074625294,0.00014517659233308076
LR_a0p1_qp05,2,0.05,far_FINAL_SELECTED,98,3,2.9401416538326157,2.21583774969293,0.33615582937013005,0.0063644175010179336,0.009838684199641321
LR_a0p1_qp05,2,0.1,ALL,100,3,2.9170092535488146,2.211980946040919,0.33399320581206754,0.0062452364984125,0.009644814047495159
LR_a0p1_qp05,2,0.1,near_FINAL_SELECTED,4,0,2.3332640486599336,1.9675559406619119,0.20429501063519429,0.00041736451370434185,0.0004179385723083244
LR_a0p1_qp05,2,0.1,far_FINAL_SELECTED,96,3,2.9371611639090442,2.21583774969293,0.3383199968745762,0.0064880644977753366,0.01002926719229461
LR_a0p1_qp05,2,0.2,ALL,100,3,2.9170092535488146,2.211980946040919,0.33399320581206754,0.0062452364984125,0.009644814047495159
LR_a0p1_qp05,2,0.2,near_FINAL_SELECTED,12,0,2.431300158725872,2.0242380273525757,0.2398381431719763,0.0005752233492018145,0.0009214683880823761
LR_a0p1_qp05,2,0.2,far_FINAL_SELECTED,88,3,2.981946631320461,2.21583774969293,0.3448464436564489,0.007018420109668502,0.010834361182869626
LR_a0p1_qp05,3,0.05,ALL,100,3,2.6531230174144618,2.1153833290271136,0.2221446983649398,0.0004934826701165014,0.003311481938492552
LR_a0p1_qp05,3,0.05,near_FINAL_SELECTED,8,0,2.8836159362960725,2.5989841662133473,0.05356310300417135,2.8690060034354723e-05,1.8737106455295805e-05
LR_a0p1_qp05,3,0.05,far_FINAL_SELECTED,92,3,2.6372679391868665,2.056481921433675,0.23106263627408394,0.0005338994188192967,0.0035978075760610094
LR_a0p1_qp05,3,0.1,ALL,100,3,2.6531230174144618,2.1153833290271136,0.2221446983649398,0.0004934826701165014,0.003311481938492552
LR_a0p1_qp05,3,0.1,near_FINAL_SELECTED,15,0,2.3668920330218417,2.242865415853715,0.0510874047787122,2.609922927023988e-05,1.3988594223106858e-05
LR_a0p1_qp05,3,0.1,far_FINAL_SELECTED,85,3,2.6928343819928364,2.065285869276405,0.2399921042147171,0.0005759621008540769,0.0038933925286577485
LR_a0p1_qp05,3,0.2,ALL,100,3,2.6531230174144618,2.1153833290271136,0.2221446983649398,0.0004934826701165014,0.003311481938492552
LR_a0p1_qp05,3,0.2,near_FINAL_SELECTED,33,0,2.535454301962883,2.3778737388544844,0.09484508427364623,8.995590010875064e-05,0.0002294217131965647
LR_a0p1_qp05,3,0.2,far_FINAL_SELECTED,67,3,2.705039058514395,1.9806651501985317,0.26310352740211373,0.0006922346613143488,0.0048295116016980385
LR_a0p1_qp05,4,0.05,ALL,100,3,3.14130709387767,2.153563329108688,0.3073353022508486,0.00334803575401184,0.011306914864985482
LR_a0p1_qp05,4,0.05,near_FINAL_SELECTED,6,0,2.630720450821577,2.504642682271561,0.13714265440823453,0.00018808107658136464,0.00015472129591042962
LR_a0p1_qp05,4,0.05,far_FINAL_SELECTED,94,3,3.167818429687086,2.092861058454797,0.3150928629584853,0.0035497349887414443,0.0120187570076924
LR_a0p1_qp05,4,0.1,ALL,100,3,3.14130709387767,2.153563329108688,0.3073353022508486,0.00334803575401184,0.011306914864985482
LR_a0p1_qp05,4,0.1,near_FINAL_SELECTED,13,0,2.6978189471997216,2.5201465451845313,0.18626364714920737,0.00034694146249324446,0.00036584268897447406
LR_a0p1_qp05,4,0.1,far_FINAL_SELECTED,87,3,3.1919878049762547,2.0420498992837817,0.321535019807032,0.0037964751309054233,0.012941787718872185
LR_a0p1_qp05,4,0.2,ALL,100,3,3.14130709387767,2.153563329108688,0.3073353022508486,0.00334803575401184,0.011306914864985482
LR_a0p1_qp05,4,0.2,near_FINAL_SELECTED,22,0,2.381746216680133,2.045691111066965,0.1569449450153796,0.00024631715765880536,0.0002339932924209809
LR_a0p1_qp05,4,0.2,far_FINAL_SELECTED,78,3,3.296418724355469,2.1842448601264888,0.33785904081877555,0.0042228794606755165,0.014430046590580602
LR_a0p1_qp05,5,0.05,ALL,100,5,3.036642938503163,2.0874524707661353,0.24555338275841365,0.005482430561864237,0.012884586368467872
LR_a0p1_qp05,5,0.05,near_FINAL_SELECTED,9,0,2.857672840968798,2.541876004774315,0.1987693764938531,0.00039509265031755143,0.0010534769808230036
LR_a0p1_qp05,5,0.05,far_FINAL_SELECTED,91,5,3.055913683676876,2.0692966470614462,0.24970450653478896,0.005985573871797428,0.014054696088125056
LR_a0p1_qp05,5,0.1,ALL,100,5,3.036642938503163,2.0874524707661353,0.24555338275841365,0.005482430561864237,0.012884586368467872
LR_a0p1_qp05,5,0.1,near_FINAL_SELECTED,19,0,2.8582224560270193,2.541876004774315,0.14532204896233986,0.00021118497914612722,0.0005268955942376556
LR_a0p1_qp05,5,0.1,far_FINAL_SELECTED,81,5,3.080543844321808,2.0367314478590015,0.2636026498591112,0.006718895575094412,0.015783303957484836
